Dates,Adj Close,Close,High,Low,Open,Volume
2017-05-23,20937.91015625,20937.91015625,21040.939453125,20830.349609375,20908.669921875,3213570000
2017-05-24,21012.419921875,21012.419921875,21087.650390625,20863.119140625,20949.2109375,3389900000
2017-05-25,21082.94921875,21082.94921875,21187.599609375,20971.119140625,21062.9609375,3535390000
2017-05-26,21080.279296875,21080.279296875,21157.220703125,20992.2109375,21070.150390625,2805040000
2017-05-30,21029.470703125,21029.470703125,21137.23046875,20944.580078125,21045.490234375,3203160000
2017-05-31,21008.650390625,21008.650390625,21148.970703125,20875.759765625,21048.4609375,4516110000
2017-06-01,21144.1796875,21144.1796875,21184.919921875,20915.650390625,21030.55078125,3857140000
2017-06-02,21206.2890625,21206.2890625,21307.19921875,21050.83984375,21142.08984375,3461680000
2017-06-05,21184.0390625,21184.0390625,21299.16015625,21105.490234375,21195.029296875,2912600000
2017-06-06,21136.23046875,21136.23046875,21260.5,21031.009765625,21145.48046875,3357840000
2017-06-07,21173.689453125,21173.689453125,21278.33984375,21038.609375,21171.5703125,3572300000
2017-06-08,21182.529296875,21182.529296875,21329.529296875,21039.470703125,21169.759765625,3728860000
2017-06-09,21271.970703125,21271.970703125,21398.939453125,21046.3203125,21208.9609375,4027340000
2017-06-12,21235.669921875,21235.669921875,21396.330078125,21063.9296875,21259.94921875,4027750000
2017-06-13,21328.470703125,21328.470703125,21423.830078125,21181.4296875,21256.830078125,3275500000
2017-06-14,21374.560546875,21374.560546875,21492.0,21197.4609375,21342.7109375,3555590000
2017-06-15,21359.900390625,21359.900390625,21459.33984375,21166.01953125,21291.689453125,3353050000
2017-06-16,21384.279296875,21384.279296875,21481.1796875,21215.30078125,21335.9296875,5284720000
2017-06-19,21528.990234375,21528.990234375,21598.05078125,21353.630859375,21444.75,3264700000
2017-06-20,21467.140625,21467.140625,21620.8203125,21398.970703125,21521.25,3416510000
2017-06-21,21410.029296875,21410.029296875,21571.099609375,21302.8203125,21466.390625,3594820000
2017-06-22,21397.2890625,21397.2890625,21525.4609375,21324.859375,21407.98046875,3468210000
2017-06-23,21394.759765625,21394.759765625,21515.1796875,21244.48046875,21380.919921875,5278330000
2017-06-26,21409.55078125,21409.55078125,21572.7109375,21318.400390625,21434.6796875,3238970000
2017-06-27,21310.66015625,21310.66015625,21501.73046875,21268.48046875,21411.189453125,3563910000
2017-06-28,21454.609375,21454.609375,21551.490234375,21322.169921875,21372.359375,3500800000
2017-06-29,21287.029296875,21287.029296875,21537.859375,21184.01953125,21487.380859375,3900280000
2017-06-30,21349.630859375,21349.630859375,21426.119140625,21325.080078125,21348.599609375,3361590000
2017-07-03,21479.26953125,21479.26953125,21562.75,21391.7109375,21392.30078125,1962290000
2017-07-05,21478.169921875,21478.169921875,21612.189453125,21333.23046875,21492.830078125,3367220000
2017-07-06,21320.0390625,21320.0390625,21508.33984375,21257.349609375,21423.9296875,3364520000
2017-07-07,21414.33984375,21414.33984375,21503.130859375,21268.94921875,21354.66015625,2901330000
2017-07-10,21408.51953125,21408.51953125,21537.439453125,21283.369140625,21381.23046875,2999130000
2017-07-11,21409.0703125,21409.0703125,21512.240234375,21267.140625,21410.169921875,3106750000
2017-07-12,21532.140625,21532.140625,21645.349609375,21432.080078125,21467.9296875,3171620000
2017-07-13,21553.08984375,21553.08984375,21652.359375,21433.220703125,21537.189453125,3067670000
2017-07-14,21637.740234375,21637.740234375,21697.630859375,21467.1796875,21532.76953125,2736640000
2017-07-17,21629.720703125,21629.720703125,21726.380859375,21538.640625,21633.970703125,2793170000
2017-07-18,21574.73046875,21574.73046875,21702.419921875,21421.33984375,21589.939453125,2962130000
2017-07-19,21640.75,21640.75,21698.619140625,21499.369140625,21569.25,3059760000
2017-07-20,21611.779296875,21611.779296875,21770.490234375,21501.830078125,21641.5390625,3182780000
2017-07-21,21580.0703125,21580.0703125,21675.26953125,21434.650390625,21591.720703125,3059570000
2017-07-24,21513.169921875,21513.169921875,21649.9609375,21430.779296875,21577.779296875,3010240000
2017-07-25,21613.4296875,21613.4296875,21788.599609375,21486.4609375,21638.560546875,4108060000
2017-07-26,21711.009765625,21711.009765625,21858.619140625,21555.44921875,21690.380859375,3557020000
2017-07-27,21796.55078125,21796.55078125,21926.970703125,21552.48046875,21717.419921875,3995520000
2017-07-28,21830.310546875,21830.310546875,21922.490234375,21648.490234375,21787.509765625,3294770000
2017-07-31,21891.119140625,21891.119140625,22023.4296875,21777.619140625,21863.390625,3469210000
2017-08-01,21963.919921875,21963.919921875,22086.990234375,21848.80078125,21961.419921875,3460860000
2017-08-02,22016.240234375,22016.240234375,22126.189453125,21870.990234375,22004.359375,3478580000
2017-08-03,22026.099609375,22026.099609375,22147.2890625,21899.990234375,22007.580078125,3645020000
2017-08-04,22092.810546875,22092.810546875,22190.400390625,21959.130859375,22058.390625,3235140000
2017-08-07,22118.419921875,22118.419921875,22214.98046875,21985.83984375,22100.19921875,2931780000
2017-08-08,22085.33984375,22085.33984375,22224.400390625,22003.609375,22095.140625,3344640000
2017-08-09,22048.69921875,22048.69921875,22140.94921875,21906.779296875,22022.33984375,3308060000
2017-08-10,21844.009765625,21844.009765625,22062.130859375,21775.25,21988.19921875,3621070000
2017-08-11,21858.3203125,21858.3203125,22016.58984375,21754.830078125,21883.3203125,3159930000
2017-08-14,21993.7109375,21993.7109375,22102.390625,21889.140625,21945.640625,2822550000
2017-08-15,21998.990234375,21998.990234375,22135.7109375,21885.509765625,22029.91015625,2913100000
2017-08-16,22024.869140625,22024.869140625,22167.33984375,21919.890625,22031.9296875,2953650000
2017-08-17,21750.73046875,21750.73046875,22036.310546875,21731.109375,21984.740234375,3142620000
2017-08-18,21674.509765625,21674.509765625,21851.94921875,21585.51953125,21724.880859375,3415680000
2017-08-21,21703.75,21703.75,21783.470703125,21545.109375,21671.359375,2788150000
2017-08-22,21899.890625,21899.890625,21945.359375,21711.419921875,21739.779296875,2777490000
2017-08-23,21812.08984375,21812.08984375,21954.470703125,21719.5390625,21850.26953125,2785290000
2017-08-24,21783.400390625,21783.400390625,21924.26953125,21703.189453125,21839.900390625,2846590000
2017-08-25,21813.669921875,21813.669921875,21952.689453125,21754.4296875,21819.080078125,2588780000
2017-08-28,21808.400390625,21808.400390625,21927.560546875,21703.0390625,21832.5,2677700000
2017-08-29,21865.369140625,21865.369140625,21919.05078125,21626.7109375,21718.0,2737580000
2017-08-30,21892.4296875,21892.4296875,21978.23046875,21764.669921875,21859.759765625,2633660000
2017-08-31,21948.099609375,21948.099609375,22056.19921875,21833.80078125,21936.009765625,3348110000
2017-09-01,21987.560546875,21987.560546875,22111.560546875,21876.080078125,21981.76953125,2710730000
2017-09-05,21753.310546875,21753.310546875,22009.66015625,21648.44921875,21912.369140625,3490260000
2017-09-06,21807.640625,21807.640625,21849.240234375,21794.0703125,21815.759765625,3374410000
2017-09-07,21784.779296875,21784.779296875,21850.009765625,21745.7109375,21820.380859375,3353930000
2017-09-08,21797.7890625,21797.7890625,21939.76953125,21632.779296875,21764.4296875,3302490000
2017-09-11,22057.369140625,22057.369140625,22067.099609375,21927.7890625,21927.7890625,3291760000
2017-09-12,22118.859375,22118.859375,22280.529296875,21959.5,22090.560546875,3230920000
2017-09-13,22158.1796875,22158.1796875,22261.4609375,21999.119140625,22103.470703125,3368050000
2017-09-14,22203.48046875,22203.48046875,22307.1796875,22045.880859375,22144.9609375,3414460000
2017-09-15,22268.33984375,22268.33984375,22377.73046875,22105.4296875,22252.439453125,4853170000
2017-09-18,22331.349609375,22331.349609375,22441.130859375,22201.69921875,22297.919921875,3194300000
2017-09-19,22370.80078125,22370.80078125,22493.69921875,22235.400390625,22349.69921875,3249100000
2017-09-20,22412.58984375,22412.58984375,22521.009765625,22222.970703125,22351.380859375,3530010000
2017-09-21,22359.23046875,22359.23046875,22497.4609375,22268.619140625,22414.01953125,2930860000
2017-09-22,22349.58984375,22349.58984375,22456.419921875,22212.33984375,22334.0703125,2865960000
2017-09-25,22296.08984375,22296.08984375,22459.419921875,22145.919921875,22320.470703125,3297890000
2017-09-26,22284.3203125,22284.3203125,22451.4609375,22218.599609375,22322.029296875,3043110000
2017-09-27,22340.7109375,22340.7109375,22481.48046875,22182.140625,22330.9296875,3456030000
2017-09-28,22381.19921875,22381.19921875,22466.33984375,22211.849609375,22306.830078125,3168620000
2017-09-29,22405.08984375,22405.08984375,22473.05078125,22251.75,22358.470703125,3211920000
2017-10-02,22557.599609375,22557.599609375,22610.9296875,22347.150390625,22423.470703125,3199730000
2017-10-03,22641.669921875,22641.669921875,22718.169921875,22499.560546875,22564.44921875,3068850000
2017-10-04,22661.640625,22661.640625,22754.58984375,22549.369140625,22645.669921875,3017120000
2017-10-05,22775.390625,22775.390625,22843.73046875,22583.25,22669.080078125,3045120000
2017-10-06,22773.669921875,22773.669921875,22837.4296875,22664.08984375,22762.029296875,2884570000
2017-10-09,22761.0703125,22761.0703125,22882.58984375,22667.19921875,22779.73046875,2483970000
2017-10-10,22830.6796875,22830.6796875,22930.279296875,22688.76953125,22784.759765625,2960500000
2017-10-11,22872.890625,22872.890625,22953.240234375,22716.140625,22827.650390625,2976090000
2017-10-12,22841.009765625,22841.009765625,22969.3203125,22726.2890625,22854.849609375,3151510000
2017-10-13,22871.720703125,22871.720703125,23004.119140625,22736.0,22876.4296875,3149440000
2017-10-16,22956.9609375,22956.9609375,23053.1796875,22789.810546875,22892.919921875,2916020000
2017-10-17,22997.439453125,22997.439453125,23139.5,22803.419921875,22952.41015625,2889390000
2017-10-18,23157.599609375,23157.599609375,23267.220703125,22987.80078125,23087.130859375,2998090000
2017-10-19,23163.0390625,23163.0390625,23258.849609375,22948.380859375,23107.470703125,2990710000
2017-10-20,23328.630859375,23328.630859375,23419.0703125,23107.580078125,23205.1796875,3384650000
2017-10-23,23273.9609375,23273.9609375,23484.0,23184.140625,23348.94921875,3211710000
2017-10-24,23441.759765625,23441.759765625,23637.759765625,23261.439453125,23346.779296875,3427330000
2017-10-25,23329.4609375,23329.4609375,23570.9296875,23156.75,23431.08984375,3874510000
2017-10-26,23400.859375,23400.859375,23597.6796875,23273.689453125,23380.890625,3869050000
2017-10-27,23434.189453125,23434.189453125,23582.599609375,23215.5390625,23419.16015625,3887110000
2017-10-30,23348.740234375,23348.740234375,23537.470703125,23190.48046875,23405.75,3658870000
2017-10-31,23377.240234375,23377.240234375,23493.5703125,23230.9296875,23369.220703125,3827230000
2017-11-01,23435.009765625,23435.009765625,23612.240234375,23304.470703125,23442.900390625,3813180000
2017-11-02,23531.380859375,23531.380859375,23621.400390625,23276.890625,23463.240234375,4048270000
2017-11-03,23539.189453125,23539.189453125,23669.01953125,23389.83984375,23549.58984375,3567710000
2017-11-06,23548.419921875,23548.419921875,23688.529296875,23407.330078125,23533.9609375,3539080000
2017-11-07,23557.23046875,23557.23046875,23695.0390625,23399.859375,23574.029296875,3809650000
2017-11-08,23563.359375,23563.359375,23665.94921875,23415.0,23542.599609375,3899360000
2017-11-09,23461.939453125,23461.939453125,23616.48046875,23248.2890625,23492.08984375,3831610000
2017-11-10,23422.2109375,23422.2109375,23551.55078125,23289.630859375,23432.7109375,3486910000
2017-11-13,23439.69921875,23439.69921875,23544.44921875,23269.9296875,23367.470703125,3402930000
2017-11-14,23409.470703125,23409.470703125,23526.1796875,23211.6796875,23388.400390625,3641760000
2017-11-15,23271.279296875,23271.279296875,23445.580078125,23130.30078125,23334.58984375,3558890000
2017-11-16,23458.359375,23458.359375,23579.75,23298.890625,23365.33984375,3312710000
2017-11-17,23358.240234375,23358.240234375,23508.41015625,23258.23046875,23433.76953125,3300160000
2017-11-20,23430.330078125,23430.330078125,23532.919921875,23294.240234375,23370.7109375,3003540000
2017-11-21,23590.830078125,23590.830078125,23689.330078125,23457.3203125,23500.150390625,3332720000
2017-11-22,23526.1796875,23526.1796875,23678.9296875,23458.73046875,23597.240234375,2762950000
2017-11-24,23557.990234375,23557.990234375,23646.359375,23484.759765625,23552.75,1349780000
2017-11-27,23580.779296875,23580.779296875,23688.330078125,23477.5703125,23552.859375,3006860000
2017-11-28,23836.7109375,23836.7109375,23888.109375,23533.26953125,23625.189453125,3488420000
2017-11-29,23940.6796875,23940.6796875,24120.69921875,23688.7109375,23883.259765625,4078280000
2017-11-30,24272.349609375,24272.349609375,24403.55078125,23905.259765625,24013.80078125,4938490000
2017-12-01,24231.58984375,24231.58984375,24417.5,23892.7890625,24305.400390625,3942320000
2017-12-04,24290.05078125,24290.05078125,24700.0390625,24161.740234375,24424.109375,4023150000
2017-12-05,24180.640625,24180.640625,24470.650390625,24078.0390625,24335.009765625,3539040000
2017-12-06,24140.91015625,24140.91015625,24335.69921875,23996.900390625,24171.900390625,3229000000
2017-12-07,24211.48046875,24211.48046875,24342.689453125,24000.7890625,24116.599609375,3292400000
2017-12-08,24329.16015625,24329.16015625,24415.470703125,24147.619140625,24263.259765625,3106150000
2017-12-11,24386.029296875,24386.029296875,24490.41015625,24201.5,24338.109375,3091950000
2017-12-12,24504.80078125,24504.80078125,24666.779296875,24341.380859375,24452.9609375,3555680000
2017-12-13,24585.4296875,24585.4296875,24763.25,24408.55078125,24525.189453125,3542370000
2017-12-14,24508.66015625,24508.66015625,24672.48046875,24508.66015625,24631.009765625,3430030000
2017-12-15,24651.740234375,24651.740234375,24791.650390625,24492.48046875,24585.7109375,5723920000
2017-12-18,24792.19921875,24792.19921875,24973.150390625,24669.16015625,24739.560546875,3724660000
2017-12-19,24754.75,24754.75,24935.560546875,24635.2109375,24834.380859375,3368590000
2017-12-20,24726.650390625,24726.650390625,24933.939453125,24635.3203125,24838.08984375,3241030000
2017-12-21,24782.2890625,24782.2890625,24967.16015625,24635.51953125,24778.259765625,3273390000
2017-12-22,24754.060546875,24754.060546875,24878.849609375,24618.41015625,24764.0390625,2399830000
2017-12-26,24746.2109375,24746.2109375,24860.609375,24641.140625,24715.83984375,1968780000
2017-12-27,24774.30078125,24774.30078125,24860.94921875,24671.740234375,24766.51953125,2202080000
2017-12-28,24837.509765625,24837.509765625,24901.849609375,24729.0,24807.2109375,2153330000
2017-12-29,24719.220703125,24719.220703125,24920.099609375,24697.669921875,24849.630859375,2443490000
2018-01-02,24824.009765625,24824.009765625,24983.48046875,24632.80078125,24809.349609375,3367250000
2018-01-03,24922.6796875,24922.6796875,25033.640625,24719.4609375,24850.44921875,3538660000
2018-01-04,25075.130859375,25075.130859375,25207.640625,24889.359375,24964.859375,3695260000
2018-01-05,25295.869140625,25295.869140625,25369.890625,24995.640625,25114.919921875,3236620000
2018-01-08,25283.0,25283.0,25442.390625,25114.060546875,25308.400390625,3242650000
2018-01-09,25385.80078125,25385.80078125,25542.470703125,25204.880859375,25312.05078125,3453480000
2018-01-10,25369.130859375,25369.130859375,25488.1796875,25186.939453125,25348.130859375,3576350000
2018-01-11,25574.73046875,25574.73046875,25640.650390625,25300.4609375,25398.599609375,3641320000
2018-01-12,25803.189453125,25803.189453125,25900.7890625,25575.630859375,25638.390625,3573970000
2018-01-16,25792.859375,25792.859375,26194.630859375,25649.23046875,25987.619140625,4325970000
2018-01-17,26115.650390625,26115.650390625,26257.3203125,25731.0703125,25910.779296875,3778050000
2018-01-18,26017.810546875,26017.810546875,26283.73046875,25872.98046875,26149.55078125,3681470000
2018-01-19,26071.720703125,26071.720703125,26212.630859375,25823.060546875,25987.349609375,3639430000
2018-01-22,26214.599609375,26214.599609375,26284.55078125,25884.919921875,26025.3203125,3471780000
2018-01-23,26210.810546875,26210.810546875,26408.529296875,26008.9296875,26214.869140625,3519650000
2018-01-24,26252.119140625,26252.119140625,26502.4296875,26075.439453125,26282.0703125,4014070000
2018-01-25,26392.7890625,26392.7890625,26580.4609375,26124.189453125,26313.060546875,3835150000
2018-01-26,26616.7109375,26616.7109375,26695.41015625,26297.330078125,26466.740234375,3443230000
2018-01-29,26439.48046875,26439.48046875,26735.9296875,26329.619140625,26584.279296875,3573830000
2018-01-30,26076.890625,26076.890625,26418.439453125,25842.41015625,26198.44921875,3990650000
2018-01-31,26149.390625,26149.390625,26500.0703125,25977.01953125,26268.169921875,4261280000
2018-02-01,26186.7109375,26186.7109375,26390.80078125,25888.5,26083.0390625,3938450000
2018-02-02,25520.9609375,25520.9609375,26061.7890625,25490.66015625,26033.919921875,4301130000
2018-02-05,24345.75,24345.75,25606.48046875,23696.51953125,25337.869140625,5283460000
2018-02-06,24912.76953125,24912.76953125,25000.8203125,23651.630859375,24085.169921875,5891660000
2018-02-07,24893.349609375,24893.349609375,25350.990234375,24681.55078125,24892.869140625,4626570000
2018-02-08,23860.4609375,23860.4609375,24951.330078125,23837.05078125,24902.30078125,5305440000
2018-02-09,24190.900390625,24190.900390625,24445.619140625,23320.919921875,23992.669921875,5680070000
2018-02-12,24601.26953125,24601.26953125,24833.029296875,24217.099609375,24337.759765625,4055790000
2018-02-13,24640.44921875,24640.44921875,24765.009765625,24333.220703125,24540.330078125,3472870000
2018-02-14,24893.490234375,24893.490234375,24978.1796875,24399.939453125,24535.8203125,4003740000
2018-02-15,25200.369140625,25200.369140625,25302.099609375,24789.759765625,25047.8203125,3684910000
2018-02-16,25219.380859375,25219.380859375,25478.919921875,25036.01953125,25165.939453125,3637460000
2018-02-20,24964.75,24964.75,25304.779296875,24833.380859375,25124.91015625,3627610000
2018-02-21,24797.779296875,24797.779296875,25321.0390625,24750.099609375,24988.060546875,3779400000
2018-02-22,24962.48046875,24962.48046875,25199.9609375,24763.349609375,24855.41015625,3701270000
2018-02-23,25309.990234375,25309.990234375,25360.150390625,24949.259765625,25050.509765625,3189190000
2018-02-26,25709.26953125,25709.26953125,25778.669921875,25337.2890625,25403.349609375,3424650000
2018-02-27,25410.029296875,25410.029296875,25882.73046875,25387.310546875,25735.779296875,3745080000
2018-02-28,25029.19921875,25029.19921875,25676.94921875,25011.509765625,25485.150390625,4230660000
2018-03-01,24608.98046875,24608.98046875,25219.19921875,24411.7109375,25024.0390625,4503970000
2018-03-02,24538.060546875,24538.060546875,24643.8203125,24117.189453125,24394.91015625,3882450000
2018-03-05,24874.759765625,24874.759765625,24987.890625,24306.5703125,24471.310546875,3710810000
2018-03-06,24884.119140625,24884.119140625,25117.400390625,24667.439453125,24965.890625,3370690000
2018-03-07,24801.359375,24801.359375,24884.119140625,24324.259765625,24884.119140625,3393270000
2018-03-08,24895.2109375,24895.2109375,25059.98046875,24627.5,24853.41015625,3212320000
2018-03-09,25335.740234375,25335.740234375,25373.060546875,24935.630859375,25004.890625,3364100000
2018-03-12,25178.609375,25178.609375,25540.130859375,25077.640625,25372.439453125,3185020000
2018-03-13,25007.029296875,25007.029296875,25460.609375,24905.810546875,25257.75,3301650000
2018-03-14,24758.119140625,24758.119140625,25182.16015625,24613.25,25086.970703125,3391360000
2018-03-15,24873.66015625,24873.66015625,25089.0703125,24649.5,24837.2890625,3500330000
2018-03-16,24946.509765625,24946.509765625,25129.109375,24766.900390625,24877.33984375,5372340000
2018-03-19,24610.91015625,24610.91015625,24941.0,24415.470703125,24893.689453125,3302130000
2018-03-20,24727.26953125,24727.26953125,24896.900390625,24553.689453125,24650.640625,3261030000
2018-03-21,24682.310546875,24682.310546875,25027.9296875,24551.630859375,24723.490234375,3415510000
2018-03-22,23957.890625,23957.890625,24576.30078125,23916.55078125,24526.009765625,3739800000
2018-03-23,23533.19921875,23533.19921875,24228.69921875,23487.9296875,23995.1796875,3815080000
2018-03-26,24202.599609375,24202.599609375,24202.599609375,23578.859375,23834.560546875,3511100000
2018-03-27,23857.7109375,23857.7109375,24506.529296875,23688.400390625,24276.619140625,3706350000
2018-03-28,23848.419921875,23848.419921875,24157.369140625,23616.55078125,23883.080078125,3864500000
2018-03-29,24103.109375,24103.109375,24357.73046875,23805.349609375,23949.1796875,3565990000
2018-04-02,23644.189453125,23644.189453125,24209.880859375,23329.19921875,24076.599609375,3598520000
2018-04-03,24033.359375,24033.359375,24089.75,23569.91015625,23698.330078125,3392810000
2018-04-04,24264.30078125,24264.30078125,24323.859375,23446.33984375,23654.150390625,3350340000
2018-04-05,24505.220703125,24505.220703125,24665.75,24257.33984375,24313.91015625,3178970000
2018-04-06,23932.759765625,23932.759765625,24457.94921875,23733.359375,24373.599609375,3299700000
2018-04-09,23979.099609375,23979.099609375,24438.080078125,23882.2890625,24037.51953125,3062960000
2018-04-10,24408.0,24408.0,24572.279296875,24178.119140625,24198.94921875,3543930000
2018-04-11,24189.44921875,24189.44921875,24443.009765625,24070.259765625,24274.189453125,3020760000
2018-04-12,24483.05078125,24483.05078125,24664.619140625,24261.580078125,24302.8203125,3021320000
2018-04-13,24360.140625,24360.140625,24726.16015625,24221.259765625,24582.8203125,2960910000
2018-04-16,24573.0390625,24573.0390625,24735.400390625,24385.7890625,24483.150390625,3019700000
2018-04-17,24786.630859375,24786.630859375,25026.029296875,24605.470703125,24681.7890625,3234360000
2018-04-18,24748.0703125,24748.0703125,24975.390625,24584.810546875,24820.849609375,3383410000
2018-04-19,24664.890625,24664.890625,24871.51953125,24469.7890625,24711.30078125,3349370000
2018-04-20,24462.939453125,24462.939453125,24771.48046875,24328.5390625,24657.390625,3388590000
2018-04-23,24448.689453125,24448.689453125,24631.4609375,24275.51953125,24488.0703125,3017480000
2018-04-24,24024.130859375,24024.130859375,24684.8203125,23796.01953125,24579.939453125,3706740000
2018-04-25,24083.830078125,24083.830078125,24250.419921875,23715.220703125,24070.19921875,3499440000
2018-04-26,24322.33984375,24322.33984375,24475.25,24010.5703125,24128.720703125,3665720000
2018-04-27,24311.189453125,24311.189453125,24490.689453125,24109.55078125,24342.140625,3219030000
2018-04-30,24163.150390625,24163.150390625,24599.7890625,24088.509765625,24410.41015625,3734530000
2018-05-01,24099.05078125,24099.05078125,24219.509765625,23739.419921875,24117.2890625,3559850000
2018-05-02,23924.98046875,23924.98046875,24253.55078125,23820.359375,24097.630859375,4010770000
2018-05-03,23930.150390625,23930.150390625,24053.98046875,23486.2109375,23836.23046875,3851470000
2018-05-04,24262.509765625,24262.509765625,24367.060546875,23746.55078125,23865.220703125,3327220000
2018-05-07,24357.3203125,24357.3203125,24580.470703125,24196.830078125,24317.66015625,3237960000
2018-05-08,24360.2109375,24360.2109375,24501.05078125,24137.4296875,24341.349609375,3717570000
2018-05-09,24542.5390625,24542.5390625,24679.279296875,24246.080078125,24399.1796875,3909500000
2018-05-10,24739.529296875,24739.529296875,24866.630859375,24506.76953125,24591.66015625,3333050000
2018-05-11,24831.169921875,24831.169921875,24970.91015625,24631.0,24758.640625,2862700000
2018-05-14,24899.41015625,24899.41015625,25064.560546875,24786.080078125,24879.369140625,2972660000
2018-05-15,24706.41015625,24706.41015625,24865.73046875,24550.990234375,24809.55078125,3290680000
2018-05-16,24768.9296875,24768.9296875,24864.890625,24591.66015625,24722.3203125,3202670000
2018-05-17,24713.98046875,24713.98046875,24900.919921875,24567.3203125,24752.400390625,3475400000
2018-05-18,24715.08984375,24715.08984375,24864.2890625,24566.94921875,24707.720703125,3368690000
2018-05-21,25013.2890625,25013.2890625,25150.619140625,24837.130859375,24883.060546875,3019890000
2018-05-22,24834.41015625,24834.41015625,25175.0,24777.5,25047.55078125,3366310000
2018-05-23,24886.810546875,24886.810546875,24939.630859375,24556.0703125,24757.7109375,3326290000
2018-05-24,24811.759765625,24811.759765625,24938.310546875,24579.19921875,24877.359375,3256030000
2018-05-25,24753.08984375,24753.08984375,24894.58984375,24618.720703125,24781.2890625,2995260000
2018-05-29,24361.44921875,24361.44921875,24683.029296875,24205.94921875,24606.58984375,3736890000
2018-05-30,24667.779296875,24667.779296875,24746.2109375,24404.349609375,24467.830078125,3561050000
2018-05-31,24415.83984375,24415.83984375,24662.890625,24317.44921875,24620.7890625,4235370000
2018-06-01,24635.2109375,24635.2109375,24759.91015625,24477.30078125,24542.08984375,3684130000
2018-06-04,24813.689453125,24813.689453125,24962.48046875,24656.830078125,24727.55078125,3376510000
2018-06-05,24799.98046875,24799.98046875,24929.810546875,24653.4296875,24820.119140625,3517790000
2018-06-06,25146.390625,25146.390625,25179.30078125,24783.150390625,24854.140625,3651640000
2018-06-07,25241.41015625,25241.41015625,25446.900390625,25036.4296875,25192.140625,3711330000
2018-06-08,25316.529296875,25316.529296875,25409.73046875,25073.890625,25209.2890625,3123210000
2018-06-11,25322.310546875,25322.310546875,25486.939453125,25202.19921875,25336.669921875,3232330000
2018-06-12,25320.73046875,25320.73046875,25463.2890625,25170.51953125,25346.8203125,3401010000
2018-06-13,25201.19921875,25201.19921875,25494.0,25122.220703125,25328.650390625,3779230000
2018-06-14,25175.310546875,25175.310546875,25410.7890625,25058.189453125,25254.650390625,3526890000
2018-06-15,25090.48046875,25090.48046875,25217.7890625,24820.98046875,25116.7109375,5428790000
2018-06-18,24987.470703125,24987.470703125,25083.560546875,24732.609375,24944.279296875,3287150000
2018-06-19,24700.2109375,24700.2109375,24848.939453125,24480.640625,24763.58984375,3661470000
2018-06-20,24657.80078125,24657.80078125,24880.580078125,24543.330078125,24771.169921875,3327600000
2018-06-21,24461.69921875,24461.69921875,24709.029296875,24338.05078125,24639.2109375,3300060000
2018-06-22,24580.890625,24580.890625,24774.890625,24430.19921875,24526.970703125,5450550000
2018-06-25,24252.80078125,24252.80078125,24539.779296875,24030.189453125,24463.73046875,3655080000
2018-06-26,24283.109375,24283.109375,24475.060546875,24146.33984375,24281.890625,3555090000
2018-06-27,24117.58984375,24117.58984375,24614.33984375,24083.859375,24303.109375,3776090000
2018-06-28,24216.05078125,24216.05078125,24360.779296875,23920.48046875,24064.189453125,3428140000
2018-06-29,24271.41015625,24271.41015625,24585.69921875,24199.099609375,24323.9296875,3565620000
2018-07-02,24307.1796875,24307.1796875,24359.490234375,23967.779296875,24161.529296875,3073650000
2018-07-03,24174.8203125,24174.8203125,24535.140625,24122.6796875,24359.390625,1911470000
2018-07-05,24356.740234375,24356.740234375,24468.009765625,24134.7109375,24285.8203125,2953420000
2018-07-06,24456.48046875,24456.48046875,24557.740234375,24223.470703125,24352.470703125,2554780000
2018-07-09,24776.58984375,24776.58984375,24848.880859375,24502.80078125,24519.19921875,3050040000
2018-07-10,24919.66015625,24919.66015625,25034.830078125,24748.51953125,24806.970703125,3063850000
2018-07-11,24700.44921875,24700.44921875,24910.369140625,24575.8203125,24789.48046875,2964740000
2018-07-12,24924.890625,24924.890625,25019.94921875,24741.369140625,24802.900390625,2821690000
2018-07-13,25019.41015625,25019.41015625,25136.740234375,24784.630859375,24926.0703125,2614000000
2018-07-16,25064.359375,25064.359375,25180.94921875,24875.05078125,25025.580078125,2812230000
2018-07-17,25119.890625,25119.890625,25263.33984375,24888.30078125,25033.919921875,3050730000
2018-07-18,25199.2890625,25199.2890625,25341.41015625,24977.400390625,25133.7890625,3089780000
2018-07-19,25064.5,25064.5,25287.369140625,24932.9296875,25139.150390625,3266700000
2018-07-20,25058.119140625,25058.119140625,25194.0703125,24881.259765625,25041.140625,3230210000
2018-07-23,25044.2890625,25044.2890625,25175.80078125,24885.859375,25036.900390625,2907430000
2018-07-24,25241.939453125,25241.939453125,25406.5390625,24966.0703125,25092.4296875,3417530000
2018-07-25,25414.099609375,25414.099609375,25467.060546875,25017.75,25183.69921875,3553010000
2018-07-26,25527.0703125,25527.0703125,25719.69921875,25332.400390625,25468.55078125,3653330000
2018-07-27,25451.060546875,25451.060546875,25725.060546875,25270.7890625,25520.51953125,3415710000
2018-07-30,25306.830078125,25306.830078125,25640.669921875,25156.98046875,25439.3203125,3245770000
2018-07-31,25415.189453125,25415.189453125,25610.669921875,25226.94921875,25345.2109375,3892100000
2018-08-01,25333.8203125,25333.8203125,25578.529296875,25206.140625,25461.630859375,3496990000
2018-08-02,25326.16015625,25326.16015625,25427.189453125,25014.630859375,25256.44921875,3467380000
